,country,iso_code,date,daily_vaccinations,people_vaccinated,people_vaccinated_per_hundred,vaccines
22521,Peru,PER,2021-07-11,181926.0,5970398.0,18.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
30530,Vanuatu,VUT,2021-07-11,419.0,14026.0,4.57,Oxford/AstraZeneca
31293,Zambia,ZMB,2021-07-11,3843.0,150161.0,0.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
19736,Nauru,NRU,2021-07-11,89.0,7502.0,69.24,Oxford/AstraZeneca
7555,Denmark,DNK,2021-07-11,63337.0,3695701.0,63.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
8772,Equatorial Guinea,GNQ,2021-07-11,1207.0,161988.0,11.55,Sinopharm/Beijing
6121,Congo,COG,2021-07-11,3175.0,163742.0,2.97,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
21482,Norway,NOR,2021-07-11,38674.0,3069838.0,56.63,"Moderna, Pfizer/BioNTech"
26697,South Africa,ZAF,2021-07-11,142790.0,3887113.0,6.55,"Johnson&Johnson, Pfizer/BioNTech"
8282,Egypt,EGY,2021-07-11,48061.0,3605877.0,3.52,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
19905,Nepal,NPL,2021-07-11,41303.0,2611807.0,8.96,"Oxford/AstraZeneca, Sinopharm/Beijing"
1817,Austria,AUT,2021-07-11,69533.0,5039585.0,55.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1462,Aruba,ABW,2021-07-11,537.0,70353.0,65.89,Pfizer/BioNTech
7779,Dominica,DMA,2021-07-11,17.0,20496.0,28.47,"Oxford/AstraZeneca, Sinopharm/Beijing"
30392,Uruguay,URY,2021-07-11,30076.0,2354902.0,67.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
7347,Democratic Republic of Congo,COD,2021-07-11,1129.0,44840.0,0.05,Oxford/AstraZeneca
7931,Dominican Republic,DOM,2021-07-11,105781.0,5226733.0,48.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
19636,Namibia,NAM,2021-07-11,1614.0,131132.0,5.16,"Oxford/AstraZeneca, Sinopharm/Beijing"
20094,Netherlands,NLD,2021-07-11,159130.0,11546146.0,67.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30042,United Kingdom,GBR,2021-07-11,245396.0,45923721.0,67.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26144,Slovakia,SVK,2021-07-11,24694.0,2152835.0,39.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21255,Northern Ireland,OWID_NIR,2021-07-11,8161.0,1185689.0,62.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8428,El Salvador,SLV,2021-07-11,46082.0,2011356.0,31.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
31203,Yemen,YEM,2021-07-11,1910.0,288828.0,0.97,Oxford/AstraZeneca
20712,Nigeria,NGA,2021-07-11,21916.0,2534205.0,1.23,Oxford/AstraZeneca
22134,Panama,PAN,2021-07-11,19405.0,1127967.0,26.14,"Oxford/AstraZeneca, Pfizer/BioNTech"
6753,Cuba,CUB,2021-07-11,112646.0,3047144.0,26.9,"Abdala, Soberana02"
20398,New Zealand,NZL,2021-07-11,18379.0,818138.0,16.97,Pfizer/BioNTech
8108,Ecuador,ECU,2021-07-11,181224.0,4088423.0,23.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
7256,Czechia,CZE,2021-07-11,60966.0,5240802.0,48.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22367,Paraguay,PRY,2021-07-11,10138.0,688526.0,9.65,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
22867,Poland,POL,2021-07-11,215904.0,17430956.0,46.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1614,Australia,AUS,2021-07-11,128086.0,6794122.0,26.64,"Oxford/AstraZeneca, Pfizer/BioNTech"
6496,Cote d'Ivoire,CIV,2021-07-11,8188.0,857406.0,3.25,Oxford/AstraZeneca
29825,United Arab Emirates,ARE,2021-07-11,57131.0,7477002.0,75.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
26551,Somalia,SOM,2021-07-11,3263.0,162655.0,1.02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
139,Afghanistan,AFG,2021-07-11,7455.0,742934.0,1.91,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
26837,South Korea,KOR,2021-07-11,112598.0,15587565.0,30.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21955,Palestine,PSE,2021-07-11,6055.0,541673.0,10.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
22659,Philippines,PHL,2021-07-11,202035.0,9657361.0,8.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2500,Bangladesh,BGD,2021-07-12,279.0,5823265.0,3.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
7556,Denmark,DNK,2021-07-12,63337.0,3731214.0,64.42,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
4271,Brunei,BRN,2021-07-12,3147.0,102586.0,23.45,"Oxford/AstraZeneca, Sinopharm/Beijing"
16207,Liberia,LBR,2021-07-12,483.0,86288.0,1.71,Oxford/AstraZeneca
11352,Greenland,GRL,2021-07-12,884.0,31798.0,56.01,Moderna
5299,Cayman Islands,CYM,2021-07-12,89.0,48942.0,74.47,"Oxford/AstraZeneca, Pfizer/BioNTech"
7348,Democratic Republic of Congo,COD,2021-07-12,1171.0,44840.0,0.05,Oxford/AstraZeneca
11643,Guatemala,GTM,2021-07-12,10163.0,852968.0,4.76,"Moderna, Oxford/AstraZeneca"
6497,Cote d'Ivoire,CIV,2021-07-12,8045.0,857406.0,3.25,Oxford/AstraZeneca
27763,Sweden,SWE,2021-07-12,70137.0,5689425.0,56.34,"Oxford/AstraZeneca, Pfizer/BioNTech"
22660,Philippines,PHL,2021-07-12,194052.0,9669940.0,8.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
26464,Solomon Islands,SLB,2021-07-12,278.0,19641.0,2.86,Oxford/AstraZeneca
8773,Equatorial Guinea,GNQ,2021-07-12,1174.0,161988.0,11.55,Sinopharm/Beijing
24231,Saint Lucia,LCA,2021-07-12,109.0,31286.0,17.04,Oxford/AstraZeneca
20399,New Zealand,NZL,2021-07-12,18662.0,827680.0,17.16,Pfizer/BioNTech
17351,Malaysia,MYS,2021-07-12,354339.0,8192679.0,25.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
30043,United Kingdom,GBR,2021-07-12,238950.0,45978017.0,67.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4468,Bulgaria,BGR,2021-07-12,8874.0,1008573.0,14.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
10659,Germany,DEU,2021-07-12,624510.0,48872810.0,58.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
17055,Macao,MAC,2021-07-12,6228.0,262222.0,40.38,"Pfizer/BioNTech, Sinopharm/Beijing"
20713,Nigeria,NGA,2021-07-12,15212.0,2534205.0,1.23,Oxford/AstraZeneca
10797,Ghana,GHA,2021-07-12,518.0,864964.0,2.78,"Oxford/AstraZeneca, Sputnik V"
3516,Bhutan,BTN,2021-07-12,133.0,485497.0,62.92,"Oxford/AstraZeneca, Pfizer/BioNTech"
140,Afghanistan,AFG,2021-07-12,9588.0,770229.0,1.98,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
24081,Saint Kitts and Nevis,KNA,2021-07-12,39.0,23131.0,43.49,Oxford/AstraZeneca
27560,Suriname,SUR,2021-07-12,1870.0,173978.0,29.66,Oxford/AstraZeneca
16496,Liechtenstein,LIE,2021-07-12,415.0,20048.0,52.57,"Moderna, Pfizer/BioNTech"
7780,Dominica,DMA,2021-07-12,21.0,20496.0,28.47,"Oxford/AstraZeneca, Sinopharm/Beijing"
4514,Burkina Faso,BFA,2021-07-12,580.0,30479.0,0.15,Oxford/AstraZeneca
2327,Bahrain,BHR,2021-07-12,6726.0,1088415.0,63.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
5385,Chad,TCD,2021-07-12,1195.0,18484.0,0.11,Sinopharm/Beijing
6362,Costa Rica,CRI,2021-07-12,10624.0,1783949.0,35.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
747,Angola,AGO,2021-07-12,6392.0,958373.0,2.92,Oxford/AstraZeneca
326,Albania,ALB,2021-07-12,5022.0,590476.0,20.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
16897,Luxembourg,LUX,2021-07-12,5311.0,371670.0,59.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
20876,North Macedonia,MKD,2021-07-12,9057.0,428081.0,20.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
11180,Greece,GRC,2021-07-12,74762.0,5269184.0,50.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3403,Bermuda,BMU,2021-07-12,16.0,41505.0,66.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
29135,Turkey,TUR,2021-07-12,705636.0,38090164.0,45.16,"Pfizer/BioNTech, Sinovac"
1818,Austria,AUT,2021-07-12,68113.0,5048182.0,56.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
10981,Gibraltar,GIB,2021-07-12,10.0,39294.0,116.63,Pfizer/BioNTech
11817,Guernsey,GGY,2021-07-12,553.0,32969.0,49.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
31023,Wales,OWID_WLS,2021-07-12,15659.0,2275764.0,72.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28951,Tunisia,TUN,2021-07-12,25550.0,1527717.0,12.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
24854,Saudi Arabia,SAU,2021-07-12,218319.0,17753002.0,50.99,"Oxford/AstraZeneca, Pfizer/BioNTech"
3154,Belize,BLZ,2021-07-12,2514.0,107617.0,27.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
6863,Curacao,CUW,2021-07-12,294.0,90157.0,54.94,"Moderna, Pfizer/BioNTech"
14535,Japan,JPN,2021-07-12,1219285.0,39626418.0,31.33,"Moderna, Pfizer/BioNTech"
21846,Pakistan,PAK,2021-07-12,363206.0,9308890.0,4.21,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
12995,India,IND,2021-07-12,4319736.0,306612781.0,22.22,"Covaxin, Oxford/AstraZeneca, Sputnik V"
28218,Taiwan,TWN,2021-07-12,170393.0,3742680.0,15.71,"Moderna, Oxford/AstraZeneca"
1463,Aruba,ABW,2021-07-12,538.0,70353.0,65.89,Pfizer/BioNTech
14385,Jamaica,JAM,2021-07-12,1786.0,177062.0,5.98,Oxford/AstraZeneca
30393,Uruguay,URY,2021-07-12,30144.0,2383493.0,68.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
13181,Indonesia,IDN,2021-07-12,723780.0,36368191.0,13.3,"Oxford/AstraZeneca, Sinovac"
31138,Wallis and Futuna,WLF,2021-07-12,19.0,4610.0,40.99,Oxford/AstraZeneca
13341,Iran,IRN,2021-07-12,58015.0,4390342.0,5.23,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
21956,Palestine,PSE,2021-07-12,5797.0,548006.0,10.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
4668,Cambodia,KHM,2021-07-12,133374.0,4996723.0,29.89,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
4766,Cameroon,CMR,2021-07-12,3828.0,134108.0,0.51,"Oxford/AstraZeneca, Sinopharm/Beijing"
14254,Italy,ITA,2021-07-12,542000.0,35974322.0,59.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6754,Cuba,CUB,2021-07-12,122706.0,3073310.0,27.13,"Abdala, Soberana02"
28517,Timor,TLS,2021-07-12,4825.0,237927.0,18.05,"Oxford/AstraZeneca, Sinovac"
25076,Scotland,OWID_SCT,2021-07-12,24943.0,3941571.0,72.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14051,Israel,ISR,2021-07-12,12164.0,5732542.0,66.23,"Moderna, Pfizer/BioNTech"
22135,Panama,PAN,2021-07-12,19251.0,1133139.0,26.26,"Oxford/AstraZeneca, Pfizer/BioNTech"
13840,Isle of Man,IMN,2021-07-12,625.0,64160.0,75.45,"Oxford/AstraZeneca, Pfizer/BioNTech"
26145,Slovakia,SVK,2021-07-12,27255.0,2166283.0,39.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13663,Ireland,IRL,2021-07-12,52609.0,2779564.0,56.29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
25221,Senegal,SEN,2021-07-12,9336.0,582725.0,3.48,"Oxford/AstraZeneca, Sinopharm/Beijing"
3016,Belgium,BEL,2021-07-12,126876.0,7627625.0,65.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28422,Thailand,THA,2021-07-12,264258.0,9598949.0,13.75,"Oxford/AstraZeneca, Sinovac"
6695,Croatia,HRV,2021-07-12,20795.0,1557706.0,37.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
12813,Iceland,ISL,2021-07-12,2380.0,266949.0,78.23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21683,Oman,OMN,2021-07-12,41866.0,1359065.0,26.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
14840,Jordan,JOR,2021-07-12,44653.0,2658675.0,26.06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
7056,Cyprus,CYP,2021-07-12,6874.0,484650.0,54.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
24546,San Marino,SMR,2021-07-12,56.0,22801.0,67.18,"Pfizer/BioNTech, Sputnik V"
21256,Northern Ireland,OWID_NIR,2021-07-12,7188.0,1186295.0,62.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16021,Lebanon,LBN,2021-07-12,24906.0,1017413.0,14.91,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
15867,Latvia,LVA,2021-07-12,7769.0,704304.0,37.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1615,Australia,AUS,2021-07-12,127763.0,6824096.0,26.76,"Oxford/AstraZeneca, Pfizer/BioNTech"
11927,Guinea,GIN,2021-07-12,7118.0,495282.0,3.77,Sputnik V
15644,Laos,LAO,2021-07-12,20478.0,1038254.0,14.27,"Sinopharm/Beijing, Sputnik V"
26347,Slovenia,SVN,2021-07-12,8162.0,851090.0,40.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
11991,Guinea-Bissau,GNB,2021-07-12,242.0,23549.0,1.2,"Oxford/AstraZeneca, Sinopharm/Beijing"
12143,Guyana,GUY,2021-07-12,1571.0,240392.0,30.56,"Oxford/AstraZeneca, Sputnik V"
30531,Vanuatu,VUT,2021-07-12,463.0,14026.0,4.57,Oxford/AstraZeneca
27970,Switzerland,CHE,2021-07-12,58027.0,4543839.0,52.5,"Moderna, Pfizer/BioNTech"
24666,Sao Tome and Principe,STP,2021-07-12,531.0,26184.0,11.95,Oxford/AstraZeneca
1050,Antigua and Barbuda,ATG,2021-07-12,117.0,37045.0,37.83,Oxford/AstraZeneca
5099,Cape Verde,CPV,2021-07-12,2973.0,106909.0,19.23,"Oxford/AstraZeneca, Pfizer/BioNTech"
30252,United States,USA,2021-07-12,527353.0,184365333.0,55.13,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
7257,Czechia,CZE,2021-07-12,69779.0,5267699.0,49.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2649,Barbados,BRB,2021-07-12,236.0,96283.0,33.5,Oxford/AstraZeneca
4114,Brazil,BRA,2021-07-12,1274707.0,87883245.0,41.35,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
31444,Zimbabwe,ZWE,2021-07-12,23205.0,926312.0,6.23,Sinopharm/Beijing
4977,Canada,CAN,2021-07-12,473255.0,26262399.0,69.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
12281,Honduras,HND,2021-07-12,32980.0,1093093.0,11.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
15144,Kenya,KEN,2021-07-12,9882.0,1028121.0,1.91,"Oxford/AstraZeneca, Sputnik V"
21483,Norway,NOR,2021-07-12,36922.0,3082654.0,56.86,"Moderna, Pfizer/BioNTech"
12422,Hong Kong,HKG,2021-07-12,61725.0,2628820.0,35.07,"Pfizer/BioNTech, Sinovac"
25408,Serbia,SRB,2021-07-12,10033.0,2767797.0,40.68,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
15008,Kazakhstan,KAZ,2021-07-12,121874.0,4372235.0,23.29,"QazVac, Sinopharm/HayatVax, Sputnik V"
22522,Peru,PER,2021-07-12,170342.0,6048489.0,18.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
12616,Hungary,HUN,2021-07-12,,5543891.0,57.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
3219,Benin,BEN,2021-07-12,461.0,40270.0,0.33,"Oxford/AstraZeneca, Sinovac"
28823,Trinidad and Tobago,TTO,2021-07-12,3727.0,225546.0,16.12,Oxford/AstraZeneca
17517,Maldives,MDV,2021-07-12,6345.0,319378.0,59.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
16697,Lithuania,LTU,2021-07-12,10847.0,1280754.0,47.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9538,Fiji,FJI,2021-07-12,6157.0,353355.0,39.42,Oxford/AstraZeneca
8429,El Salvador,SLV,2021-07-12,46095.0,2011356.0,31.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
3682,Bolivia,BOL,2021-07-12,44230.0,2321231.0,19.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
25887,Singapore,SGP,2021-07-12,74213.0,4022809.0,68.76,"Moderna, Pfizer/BioNTech, Sinovac"
27133,Spain,ESP,2021-07-12,538729.0,28216249.0,60.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23482,Romania,ROU,2021-07-12,14164.0,4820514.0,25.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
20095,Netherlands,NLD,2021-07-12,146288.0,11598738.0,67.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9733,Finland,FIN,2021-07-12,44497.0,3484723.0,62.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18422,Moldova,MDA,2021-07-12,8084.0,489576.0,12.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
18622,Monaco,MCO,2021-07-12,137.0,21144.0,53.88,Pfizer/BioNTech
18288,Mexico,MEX,2021-07-12,513114.0,35728222.0,27.71,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
31294,Zambia,ZMB,2021-07-12,4503.0,155129.0,0.84,"Oxford/AstraZeneca, Sinopharm/Beijing"
29491,Uganda,UGA,2021-07-12,2673.0,1079943.0,2.36,Oxford/AstraZeneca
26698,South Africa,ZAF,2021-07-12,132095.0,3887113.0,6.55,"Johnson&Johnson, Pfizer/BioNTech"
18087,Mauritius,MUS,2021-07-12,10810.0,596255.0,46.88,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
8283,Egypt,EGY,2021-07-12,54477.0,3605877.0,3.52,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
9936,France,FRA,2021-07-12,566417.0,35986912.0,53.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6122,Congo,COG,2021-07-12,3175.0,163742.0,2.97,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
10100,French Polynesia,PYF,2021-07-12,642.0,75504.0,26.88,"Johnson&Johnson, Pfizer/BioNTech"
30806,Vietnam,VNM,2021-07-12,22967.0,3783505.0,3.89,"Oxford/AstraZeneca, Sinopharm/Beijing"
9350,Faeroe Islands,FRO,2021-07-12,937.0,32773.0,67.07,"Moderna, Pfizer/BioNTech"
19906,Nepal,NPL,2021-07-12,45605.0,2611807.0,8.96,"Oxford/AstraZeneca, Sinopharm/Beijing"
19737,Nauru,NRU,2021-07-12,89.0,7502.0,69.24,Oxford/AstraZeneca
2000,Azerbaijan,AZE,2021-07-12,44997.0,2475180.0,24.41,"Oxford/AstraZeneca, Sinovac, Sputnik V"
23071,Portugal,PRT,2021-07-12,148670.0,6213798.0,60.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8972,Estonia,EST,2021-07-12,6029.0,585349.0,44.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26838,South Korea,KOR,2021-07-12,111712.0,15618882.0,30.46,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26942,South Sudan,SSD,2021-07-12,1036.0,51571.0,0.46,Oxford/AstraZeneca
5953,Colombia,COL,2021-07-12,353568.0,13777447.0,27.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
29826,United Arab Emirates,ARE,2021-07-12,56288.0,7486855.0,75.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
9082,Eswatini,SWZ,2021-07-12,1310.0,37997.0,3.28,Oxford/AstraZeneca
19237,Morocco,MAR,2021-07-12,80270.0,10552219.0,28.59,"Oxford/AstraZeneca, Sinopharm/Beijing"
31204,Yemen,YEM,2021-07-12,1910.0,288828.0,0.97,Oxford/AstraZeneca
9180,Ethiopia,ETH,2021-07-12,2101.0,1894717.0,1.65,Oxford/AstraZeneca
8650,England,OWID_ENG,2021-07-12,191160.0,38574387.0,68.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23279,Qatar,QAT,2021-07-12,18858.0,1854292.0,64.36,"Moderna, Pfizer/BioNTech"
1249,Argentina,ARG,2021-07-12,345437.0,19822638.0,43.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
30678,Venezuela,VEN,2021-07-12,213114.0,2900000.0,10.2,"Sinopharm/Beijing, Sputnik V"
18914,Montenegro,MNE,2021-07-12,1175.0,158511.0,25.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
5802,China,CHN,2021-07-12,10430714.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
18766,Mongolia,MNG,2021-07-12,7797.0,2103983.0,64.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
29632,Ukraine,UKR,2021-07-12,81985.0,2357225.0,5.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
23696,Russia,RUS,2021-07-12,682266.0,28738206.0,19.69,"EpiVacCorona, Sputnik V"
27302,Sri Lanka,LKA,2021-07-12,173739.0,3991392.0,18.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
19637,Namibia,NAM,2021-07-12,1676.0,131677.0,5.18,"Oxford/AstraZeneca, Sinopharm/Beijing"
17625,Mali,MLI,2021-07-12,937.0,145016.0,0.72,Oxford/AstraZeneca
22868,Poland,POL,2021-07-12,214985.0,17464202.0,46.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
10340,Gambia,GMB,2021-07-12,39.0,31254.0,1.29,"Oxford/AstraZeneca, Sinopharm/Beijing"
17802,Malta,MLT,2021-07-12,2744.0,373349.0,84.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
10214,Gabon,GAB,2021-07-12,1170.0,45968.0,2.07,Sinopharm/Beijing
7932,Dominican Republic,DOM,2021-07-12,95748.0,5246674.0,48.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
5589,Chile,CHL,2021-07-12,105997.0,13294997.0,69.55,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
8109,Ecuador,ECU,2021-07-12,205392.0,4629829.0,26.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
17915,Mauritania,MRT,2021-07-12,658.0,164213.0,3.53,"Oxford/AstraZeneca, Sinopharm/Beijing"
1616,Australia,AUS,2021-07-13,128834.0,6903254.0,27.07,"Oxford/AstraZeneca, Pfizer/BioNTech"
17518,Maldives,MDV,2021-07-13,6078.0,319712.0,59.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
3155,Belize,BLZ,2021-07-13,2163.0,107617.0,27.07,"Oxford/AstraZeneca, Sinopharm/Beijing"
18423,Moldova,MDA,2021-07-13,8333.0,493393.0,12.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
16022,Lebanon,LBN,2021-07-13,31969.0,1035976.0,15.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
8430,El Salvador,SLV,2021-07-13,52550.0,2064686.0,31.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
12144,Guyana,GUY,2021-07-13,1669.0,240392.0,30.56,"Oxford/AstraZeneca, Sputnik V"
30532,Vanuatu,VUT,2021-07-13,507.0,14026.0,4.57,Oxford/AstraZeneca
30394,Uruguay,URY,2021-07-13,29575.0,2407813.0,69.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
21257,Northern Ireland,OWID_NIR,2021-07-13,6886.0,1187446.0,62.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
27971,Switzerland,CHE,2021-07-13,57382.0,4543839.0,52.5,"Moderna, Pfizer/BioNTech"
13182,Indonesia,IDN,2021-07-13,569937.0,36395019.0,13.31,"Oxford/AstraZeneca, Sinovac"
23848,Rwanda,RWA,2021-07-13,,398056.0,3.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9083,Eswatini,SWZ,2021-07-13,1473.0,37997.0,3.28,Oxford/AstraZeneca
1051,Antigua and Barbuda,ATG,2021-07-13,119.0,37045.0,37.83,Oxford/AstraZeneca
9539,Fiji,FJI,2021-07-13,5828.0,353355.0,39.42,Oxford/AstraZeneca
17803,Malta,MLT,2021-07-13,2770.0,375090.0,84.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
